"IsAlert","E1","E2","E3","E4","E5","E6","E7","E8","E9","E10","E11","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
1,0,0,1,-24,0.02,328,1,1,0,0,0,96.22,-0.39,1023,1.49,0,1876,0,20.4,0,4,15.3
1,0,0,1,-24,0.02,328,1,1,0,0,0,96.33,-0.18,1023,1.49,0,1878,0,20.4,0,4,15.28
1,0,0,1,-24,0.02,328,1,1,0,0,0,96.37,-0.18,1023,1.49,0,1877,0,20.4,0,4,15.24
1,0,0,1,-24,0.02,328,1,1,0,0,0,96.42,-0.07,1023,1.49,0,1878,0,20.4,0,4,15.22
1,0,0,1,-24,0.02,328,1,1,0,0,0,96.52,-0.18,1023,1.49,0,1882,0,20.4,0,4,15.19
1,0,0,1,-24,0.02,328,1,1,0,0,0,96.59,-0.07,1023,1.49,0,1879,0,20.4,0,4,15.17
1,0,0,1,-14,0.02,327,1,1,1,63,0,96.69,-0.18,1023,1.49,0,1881,0,20.4,0,4,15.16
1,0,0,1,-14,0.02,327,1,1,1,63,0,96.8,-0.18,1023,1.49,0,1885,0,20.4,0,4,15.14
1,0,0,1,-14,0.02,327,1,1,1,63,0,96.92,-0.18,1023,1.49,0,1889,0,20.4,0,4,15.12
1,0,0,1,-14,0.02,327,1,1,1,63,0,96.92,-0.18,1023,1.49,0,1889,0,20.4,0,4,15.12
1,0,0,1,-14,0.02,327,1,1,1,63,0,97.11,-0.07,240,3.02,0,1891,0,20.4,0,4,15.11
1,0,0,1,-14,0.02,327,1,1,1,63,0,97.11,-0.07,240,3.02,0,1891,0,20.4,0,4,15.1
1,0,0,1,2,0.02,325,1,1,1,62,0,97.25,0,240,3.02,0,1894,0,19.9,0,4,15.06
1,0,0,1,2,0.02,325,1,1,1,62,0,97.25,0,240,3.02,0,1894,0,19.9,0,4,15.04
1,0,0,1,2,0.02,325,1,1,1,62,0,97.33,0,511,1.49,0,1896,0,18.6,0,4,15.03
1,0,0,1,2,0.02,325,1,1,1,62,0,97.33,0,511,1.49,0,1896,0,18.6,0,4,15.01
0,0,0,1,2,0.02,329,1,1,1,61,0,97.51,-0.07,1023,1.49,0,1897,0,18.6,0,4,15.01
0,0,0,1,2,0.02,329,1,1,1,61,0,97.51,-0.07,1023,1.49,0,1897,0,18.6,0,4,15.03
0,0,0,1,2,0.02,329,1,1,1,61,0,97.63,-0.07,1023,1.49,0,1901,0,16.9,0,4,15.03
0,0,0,1,2,0.02,329,1,1,1,61,0,97.63,-0.07,1023,1.49,0,1901,0,16.9,0,4,15.02
0,0,0,1,2,0.02,329,1,1,1,61,0,97.89,-0.18,511,1.49,0,1903,0,17.3,0,4,15.01
0,0,0,1,2,0.02,329,1,1,1,61,0,97.89,-0.18,511,1.49,0,1903,0,17.3,0,4,14.99
0,0,0,1,2,0.02,329,1,1,1,61,0,97.86,-0.18,255,1.49,0,1908,0,17.3,0,4,15.02
0,0,0,1,2,0.02,329,1,1,1,61,0,98,-0.18,255,1.49,0,1908,0,18.2,0,4,15
1,0,0,1,6,0.02,328,1,1,1,61,0,98.16,-0.18,255,1.49,0,1908,0,19.1,0,4,14.99
1,0,0,1,6,0.02,328,1,1,1,61,0,98.1,-0.18,255,1.49,0,1912,0,19.1,0,4,14.97
1,0,0,1,6,0.02,328,1,1,1,61,0,98.14,-0.28,255,1.49,0,1911,0,19.1,0,4,14.96
1,0,0,1,6,0.02,328,1,1,1,61,0,98.36,-0.39,255,1.49,0,1914,0,19.1,0,4,14.95
1,0,0,1,-2,0.02,325,1,1,1,61,0,98.48,-0.28,255,1.49,0,1917,0,19.1,0,4,14.96
1,0,0,1,-2,0.02,325,1,1,1,61,0,98.51,-0.07,255,1.49,0,1921,0,19.1,0,4,14.97
1,0,0,1,-2,0.02,325,1,1,1,61,0,98.63,-0.07,255,1.49,0,1920,0,19.1,0,4,14.99
1,0,0,1,-2,0.02,325,1,1,1,61,0,98.71,-0.18,255,1.49,0,1923,0,19.1,0,4,15.02
1,0,0,1,-2,0.02,325,1,1,1,61,0,98.89,-0.18,255,1.49,0,1922,0,19.1,0,4,15.01
1,0,0,1,-2,0.02,325,1,1,1,61,0,98.98,-0.07,255,1.49,0,1923,0,19.1,0,4,15.06
1,0,0,1,-2,0.02,325,1,1,1,61,0,99.1,-0.07,255,1.49,0,1928,0,19.1,0,4,15.1
1,0,0,1,-2,0.02,325,1,1,1,61,0,99.21,-0.07,255,1.49,0,1931,0,19.1,0,4,15.11
1,0,0,1,-2,0.02,325,1,1,1,61,0,99.32,-0.18,255,1.49,0,1933,0,19.1,0,4,15.15
1,0,0,1,-2,0.02,325,1,1,1,61,0,99.38,0,255,1.49,0,1937,0,18.6,0,4,15.18
1,0,0,1,-2,0.02,325,1,1,1,61,0,99.46,0,255,1.49,0,1934,0,18.6,0,4,15.18
1,0,0,1,-2,0.02,325,1,1,1,61,0,99.64,0,255,0,0,1937,0,18.2,0,4,15.17
1,0,0,1,-2,0.02,325,1,1,1,61,0,99.71,-0.07,255,0,0,1940,0,17.8,0,4,15.18
1,0,0,1,-2,0.02,325,1,1,1,61,0,99.94,-0.28,767,1.49,1,1941,0,16.9,0,4,15.19
1,0,0,1,-2,0.02,325,1,1,1,61,0,100.01,-0.39,767,1.49,1,1947,0,16.5,0,4,15.18
1,0,0,1,-2,0.02,325,1,1,1,61,0,100.06,-0.18,511,0,0,1947,0,16,0,4,15.18
1,0,0,1,-2,0.02,324,1,1,1,61,0,100.23,-0.39,1023,0,0,1949,0,16,0,4,15.17
1,0,0,1,-2,0.02,324,1,1,1,61,0,100.31,-0.46,511,0,0,1949,0,15.6,0,4,15.16
1,0,0,1,-2,0.02,324,1,1,1,61,0,100.49,-0.28,255,0,0,1953,0,13.9,0,4,15.15
1,0,0,1,-2,0.02,324,1,1,1,61,0,100.57,-0.07,511,0,0,1959,0,11.5,0,4,15.12
0,0,0,1,0,0.02,393,6,4,0,100,0,100.52,-0.39,767,0,0,1955,0,10.6,0,4,15.11
0,0,0,1,0,0.02,393,6,4,0,100,0,100.59,-0.39,1023,0,0,1956,0,9.7,0,4,15.11
0,0,0,1,0,0.02,393,6,4,0,100,0,100.72,-0.28,255,0,0,1959,0,9.7,0,4,15.12
0,0,0,1,0,0.02,393,6,4,0,100,0,100.78,-0.18,255,0,0,1962,0,9.7,0,4,15.1
0,0,0,1,0,0.02,393,6,4,0,100,0,100.69,-0.28,255,1.49,0,1965,0,9.7,0,4,15.09
0,0,0,1,0,0.02,393,6,4,0,100,0,100.86,-0.39,767,1.49,0,1966,0,9.3,0,4,15.08
1,0,0,1,20,0.02,321,1,1,1,62,0,101.1,-0.18,767,1.49,0,1967,0,9.3,0,4,15.07
1,0,0,1,20,0.02,321,1,1,1,62,0,101.07,0,1023,1.49,0,1969,0,9.3,0,4,15.05
1,0,0,1,20,0.02,321,1,1,1,62,0,100.99,-0.28,255,1.49,0,1967,0,9.3,0,4,15.02
1,0,0,1,20,0.02,321,1,1,1,62,0,101.09,-0.07,511,1.49,0,1972,0,8.9,0,4,15.01
1,0,0,1,20,0.02,316,1,1,1,63,0,101.08,-0.18,767,1.49,0,1973,0,7.1,0,4,15.03
1,0,0,1,20,0.02,316,1,1,1,63,0,101.08,-0.18,767,1.49,0,1973,0,7.1,0,4,15
1,0,0,1,20,0.02,316,1,1,1,63,0,101.43,0,767,1.49,0,1973,0,6.7,0,4,15.01
1,0,0,1,20,0.02,316,1,1,1,63,0,101.43,0,767,1.49,0,1973,0,6.7,0,4,15.03
1,0,0,1,20,0.02,316,1,1,1,63,0,101.35,-0.07,767,1.49,0,1977,0,6.7,0,4,15.03
1,0,0,1,20,0.02,316,1,1,1,63,0,101.35,-0.07,767,1.49,0,1977,0,6.7,0,4,15.03
1,0,0,1,12,0.02,315,1,1,1,63,0,101.49,-0.07,767,1.49,0,1976,0,6.7,0,4,15.01
1,0,0,1,12,0.02,315,1,1,1,63,0,101.49,-0.07,767,1.49,0,1976,0,6.7,0,4,14.99
1,0,0,1,12,0.02,315,1,1,1,63,0,101.58,-0.07,767,1.49,0,1977,0,7.1,0,4,15
1,0,0,1,12,0.02,315,1,1,1,63,0,101.58,-0.07,767,1.49,0,1977,0,7.1,0,4,14.98
1,0,0,1,8,0.02,319,1,1,1,64,0,101.65,0,767,1.49,0,1979,0,7.1,0,4,14.99
1,0,0,1,8,0.02,319,1,1,1,64,0,101.65,0,767,1.49,0,1979,0,7.1,0,4,14.98
1,0,0,1,8,0.02,319,1,1,1,64,0,101.68,0,767,1.49,0,1982,0,7.6,0,4,14.96
1,0,0,1,8,0.02,319,1,1,1,64,0,101.68,0,767,1.49,0,1982,0,7.6,0,4,14.96
1,0,0,1,8,0.02,319,1,1,1,64,0,101.87,0,767,1.49,0,1981,0,8.4,0,4,14.95
1,0,0,1,8,0.02,319,1,1,1,64,0,101.87,0,767,1.49,0,1981,0,8.4,0,4,14.93
1,0,0,1,8,0.02,319,1,1,1,64,0,101.9,-0.07,767,1.49,0,1985,0,10.2,0,4,14.93
1,0,0,1,8,0.02,319,1,1,1,64,0,101.9,-0.18,767,1.49,0,1984,0,10.6,0,4,14.96
1,0,0,1,0,0.02,324,1,1,1,64,0,101.94,-0.28,767,1.49,0,1986,0,10.6,0,4,14.94
1,0,0,1,0,0.02,324,1,1,1,64,0,102,0,767,1.49,0,1984,0,11,0,4,14.94
1,0,0,1,0,0.02,324,1,1,1,64,0,102.11,-0.07,767,1.49,0,1989,0,11.5,0,4,14.97
1,0,0,1,0,0.02,324,1,1,1,64,0,102.17,-0.18,767,1.49,0,1990,0,13.2,0,4,15
1,0,0,1,-12,0.02,317,1,1,1,65,0,102.21,-0.28,767,1.49,0,1989,0,14.9,0,4,15.06
1,0,0,1,-12,0.02,317,1,1,1,65,0,102.31,-0.07,767,1.49,0,1994,0,16.3,0,4,15.09
1,0,0,1,-12,0.02,317,1,1,1,65,0,102.49,-0.18,767,1.49,0,1994,0,17.6,0,4,15.15
1,0,0,1,-12,0.02,317,1,1,1,65,0,102.57,-0.18,767,1.49,0,1997,0,19.3,0,4,15.21
1,0,0,1,-12,0.02,317,1,1,1,65,0,102.76,0,767,1.49,0,1999,0,21.9,0,4,15.25
1,0,0,1,-12,0.02,317,1,1,1,65,0,102.81,0,767,1.49,0,2003,0,22.8,0,4,15.29
1,0,0,1,-12,0.02,317,1,1,1,65,0,102.78,-0.18,767,1.49,0,2005,0,23.2,0,4,15.32
1,0,0,1,-12,0.02,317,1,1,1,65,0,103.12,0,767,1.49,0,2005,0,23.2,0,4,15.32
1,0,0,1,-12,0.02,317,1,1,1,65,0,103.23,0,767,1.49,0,2010,0,23.2,0,4,15.31
1,0,0,1,-12,0.02,317,1,1,1,65,0,103.49,-0.18,767,1.49,0,2014,0,23.6,0,4,15.3
1,0,0,1,-12,0.02,317,1,1,1,65,0,103.56,-0.18,767,1.49,0,2014,0,24.1,0,4,15.29
1,0,0,1,-12,0.02,317,1,1,1,65,0,103.69,-0.07,767,1.49,0,2020,0,24.1,0,4,15.28
1,0,0,1,-12,0.02,317,1,1,1,65,0,103.72,-0.07,767,1.49,0,2023,0,24.1,0,4,15.28
1,0,0,1,-12,0.02,317,1,1,1,65,0,104.07,-0.18,767,1.49,0,2025,0,24.1,0,4,15.26
1,0,0,1,-12,0.02,317,1,1,1,65,0,104.2,-0.07,767,1.49,0,2031,0,24.1,0,4,15.24
1,0,0,1,-12,0.02,317,1,1,1,65,0,104.26,-0.18,767,1.49,0,2031,0,24.1,0,4,15.22
1,0,0,1,4,0.02,320,1,1,1,64,0,104.5,-0.18,767,1.49,0,2031,0,24.1,0,4,15.19
1,0,0,1,4,0.02,320,1,1,1,64,0,104.64,-0.18,767,1.49,0,2037,0,24.1,0,4,15.17
1,0,0,1,4,0.02,320,1,1,1,64,0,104.78,-0.07,767,1.49,0,2042,0,24.1,0,4,15.17
1,0,0,1,4,0.02,320,1,1,1,64,0,104.85,-0.07,767,1.49,0,2041,0,23.6,0,4,15.14
1,0,0,1,4,0.02,316,1,1,1,63,0,104.98,-0.28,767,1.49,0,2050,0,20.4,0,4,15.13
1,0,0,1,4,0.02,316,1,1,1,63,0,105.12,-0.07,767,1.49,0,2046,0,19.1,0,4,15.12
1,0,0,1,4,0.02,316,1,1,1,63,0,105.13,-0.28,767,1.49,0,2043,0,18.2,0,4,15.09
1,0,0,1,4,0.02,316,1,1,1,63,0,105.35,-0.18,767,1.49,0,2048,0,18.2,0,4,15.09
1,0,0,1,4,0.02,316,1,1,1,63,0,105.46,-0.07,767,1.49,0,2052,0,18.2,0,4,15.07
1,0,0,1,4,0.02,316,1,1,1,63,0,105.44,-0.07,767,1.49,0,2052,0,18.2,0,4,15.07
1,0,0,1,0,0.02,318,1,1,1,63,0,105.48,-0.28,767,1.49,0,2054,0,17.8,0,4,15.07
1,0,0,1,0,0.02,318,1,1,1,63,0,105.56,-0.07,767,1.49,0,2057,0,17.8,0,4,15.07
1,0,0,1,0,0.02,318,1,1,1,63,0,105.68,-0.18,767,1.49,0,2059,0,17.8,0,4,15.09
1,0,0,1,0,0.02,318,1,1,1,63,0,105.72,-0.28,767,1.49,0,2061,0,17.8,0,4,15.11
1,0,0,1,0,0.02,318,1,1,1,63,0,105.72,-0.07,767,1.49,0,2056,0,17.3,0,4,15.1
1,0,0,1,0,0.02,318,1,1,1,63,0,105.78,-0.18,767,1.49,0,2063,0,16.9,0,4,15.1
0,0,0,1,-8,0.02,317,1,1,1,63,0,105.92,-0.28,767,1.49,0,2065,0,16.5,0,4,15.09
0,0,0,1,-8,0.02,317,1,1,1,63,0,105.99,-0.07,767,1.49,0,2061,0,16,0,4,15.1
0,0,0,1,-8,0.02,317,1,1,1,63,0,105.99,-0.39,767,1.49,0,2064,0,15.2,0,4,15.09
0,0,0,1,-8,0.02,317,1,1,1,63,0,105.99,-0.39,767,1.49,0,2064,0,15.2,0,4,15.1
0,0,0,1,-6,0.02,315,1,1,1,62,0,105.95,-0.18,767,1.49,0,2065,0,13.4,0,4,15.08
0,0,0,1,-6,0.02,315,1,1,1,62,0,105.95,-0.18,767,1.49,0,2065,0,13.4,0,4,15.07
0,0,0,1,-6,0.02,315,1,1,1,62,0,106.11,-0.18,767,1.49,0,2062,0,10.8,0,4,15.06
0,0,0,1,-6,0.02,315,1,1,1,62,0,106.11,-0.18,767,1.49,0,2062,0,10.8,0,4,15.02
0,0,0,1,0,0.02,317,1,1,1,62,0,105.97,-0.18,767,1.49,0,2062,0,10.4,0,4,15.04
0,0,0,1,0,0.02,317,1,1,1,62,0,105.97,-0.18,767,1.49,0,2062,0,10.4,0,4,15.05
0,0,0,1,0,0.02,317,1,1,1,62,0,106.02,-0.07,767,1.49,0,2064,0,10.4,0,4,15.08
0,0,0,1,0,0.02,317,1,1,1,62,0,106.02,-0.07,767,1.49,0,2064,0,10.4,0,4,15.11
0,0,0,1,0,0.02,317,1,1,1,62,0,105.82,-0.18,767,1.49,0,2065,0,8.6,0,4,15.15
0,0,0,1,0,0.02,317,1,1,1,62,0,105.82,-0.18,767,1.49,0,2065,0,8.6,0,4,15.19
1,0,0,1,2,0.02,317,1,1,1,62,0,105.86,-0.07,767,1.49,0,2061,0,8.6,0,4,15.22
1,0,0,1,2,0.02,317,1,1,1,62,0,105.86,-0.07,767,1.49,0,2061,0,8.6,0,4,15.24
1,0,0,1,2,0.02,317,1,1,1,62,0,105.64,-0.18,767,1.49,0,2059,0,7.8,0,4,15.27
1,0,0,1,2,0.02,317,1,1,1,62,0,105.64,-0.18,767,1.49,0,2059,0,7.8,0,4,15.28
1,0,0,1,-2,0.02,319,1,1,1,62,0,105.41,-0.28,767,1.49,0,2052,0,6.9,0,4,15.33
1,0,0,1,-2,0.02,319,1,1,1,62,0,105.41,-0.28,767,1.49,0,2052,0,6.9,0,4,15.36
1,0,0,1,-2,0.02,319,1,1,1,62,0,105.48,-0.18,767,1.49,0,2053,0,6.5,0,4,15.39
1,0,0,1,-2,0.02,319,1,1,1,62,0,105.44,-0.18,767,1.49,0,2051,0,6.5,0,4,15.39
1,0,0,1,4,0.02,324,1,1,1,62,0,105.39,-0.07,767,1.49,0,2053,0,6.5,0,4,15.41
1,0,0,1,4,0.02,324,1,1,1,62,0,105.36,0,767,1.49,0,2048,0,6.5,0,4,15.43
1,0,0,1,4,0.02,324,1,1,1,62,0,105.19,-0.07,767,1.49,0,2050,0,6,0,4,15.43
1,0,0,1,4,0.02,324,1,1,1,62,0,105.14,-0.18,767,1.49,0,2047,0,5.6,0,4,15.42
1,0,0,1,4,0.02,326,1,1,1,63,0,105.14,-0.07,767,1.49,0,2050,0,4.7,0,4,15.41
1,0,0,1,4,0.02,326,1,1,1,63,0,105.22,0,767,1.49,0,2050,0,2.6,0,4,15.37
1,0,0,1,4,0.02,326,1,1,1,63,0,104.96,0,767,1.49,0,2044,0,0,0,4,15.36
1,0,0,1,4,0.02,326,1,1,1,63,0,104.77,0,767,1.49,0,2043,0,0,0,4,15.32
1,0,0,1,4,0.02,326,1,1,1,63,0,104.73,0,767,1.49,0,2034,0,0,0,4,15.31
1,0,0,1,4,0.02,326,1,1,1,63,0,104.57,-0.07,767,1.49,0,2008,0,0,0,4,15.29
1,0,0,1,-6,0.02,327,1,1,1,62,0,104.52,0,767,1.49,0,2043,0,0,0,4,15.28
1,0,0,1,-6,0.02,327,1,1,1,62,0,104.33,0,767,1.49,0,2032,0,0,0,4,15.27
1,0,0,1,-6,0.02,327,1,1,1,62,0,104.07,0,767,1.49,0,2029,0,0,0,4,15.25
1,0,0,1,-6,0.02,327,1,1,1,62,0,104.02,0,767,1.49,0,2028,0,0,0,4,15.24
0,0,0,1,-8,0.02,330,1,1,1,62,0,103.97,0,767,1.49,0,2023,0,0,0,4,15.2
0,0,0,1,-8,0.02,330,1,1,1,62,0,103.75,0,767,1.49,0,2018,0,0,0,4,15.18
0,0,0,1,-8,0.02,330,1,1,1,62,0,103.56,0.07,767,1.49,0,2017,0,0,0,4,15.17
0,0,0,1,-8,0.02,330,1,1,1,62,0,103.57,-0.07,767,1.49,0,2018,0,0,0,4,15.14
0,0,0,1,-8,0.02,330,1,1,1,62,0,103.15,0,767,1.49,0,2004,0,0,0,4,15.14
0,0,0,1,-8,0.02,330,1,1,1,62,0,102.97,0,767,1.49,0,2007,0,0,0,4,15.12
1,0,0,1,-4,0.02,330,1,1,1,63,0,103.07,-0.18,767,1.49,0,2010,0,0,0,4,15.12
1,0,0,1,-4,0.02,330,1,1,1,63,0,103,-0.39,767,1.49,0,2004,0,1.3,0,4,15.11
1,0,0,1,-4,0.02,330,1,1,1,63,0,102.78,-0.18,767,1.49,0,2031,0,2.1,0,4,15.12
1,0,0,1,-4,0.02,330,1,1,1,63,0,102.54,-0.28,767,1.49,0,2013,0,2.6,0,4,15.13
1,0,0,1,0,0.02,330,1,1,1,63,0,102.45,-0.28,767,1.49,0,1991,0,3,0,4,15.11
1,0,0,1,0,0.02,330,1,1,1,63,0,102.52,-0.28,767,1.49,0,1989,0,4.7,0,4,15.08
1,0,0,1,0,0.02,330,1,1,1,63,0,102.48,-0.28,767,1.49,0,2003,0,6.5,0,4,15.1
1,0,0,1,0,0.02,330,1,1,1,63,0,102.28,-0.39,767,1.49,0,2011,0,6.9,0,4,15.1
1,0,0,1,0,0.02,330,1,1,1,63,0,102.28,-0.07,767,1.49,0,2027,0,6.9,0,4,15.09
1,0,0,1,0,0.02,330,1,1,1,63,0,102.17,-0.07,767,1.49,0,2041,0,7.3,0,4,15.09
1,0,0,1,-8,0.02,326,1,1,1,63,0,102.06,-0.07,767,1.49,0,2022,0,9.1,0,4,15.09
1,0,0,1,-8,0.02,326,1,1,1,63,0,102.06,-0.07,767,1.49,0,2022,0,9.1,0,4,15.08
1,0,0,1,-8,0.02,326,1,1,1,63,0,102,-0.28,767,1.49,0,2021,0,11.3,0,4,15.06
1,0,0,1,-8,0.02,326,1,1,1,63,0,102,-0.28,767,1.49,0,2021,0,11.3,0,4,15.06
1,0,0,1,2,0.02,322,1,1,1,63,0,101.98,-0.18,767,1.49,0,2022,0,12.6,0,4,15.06
1,0,0,1,2,0.02,322,1,1,1,63,0,101.98,-0.18,767,1.49,0,2022,0,12.6,0,4,15.06
1,0,0,1,2,0.02,322,1,1,1,63,0,101.74,-0.18,767,1.49,0,2023,0,12.6,0,4,15.07
1,0,0,1,2,0.02,322,1,1,1,63,0,101.74,-0.18,767,1.49,0,2023,0,12.6,0,4,15.08
1,0,0,1,2,0.02,322,1,1,1,63,0,101.87,-0.18,767,1.49,0,2004,0,13,0,4,15.05
1,0,0,1,2,0.02,322,1,1,1,63,0,101.87,-0.18,767,1.49,0,2004,0,13,0,4,15.06
0,0,0,1,10,0.02,319,1,1,1,63,0,101.76,-0.28,767,1.49,0,1991,0,13.9,0,4,15.04
0,0,0,1,10,0.02,319,1,1,1,63,0,101.76,-0.28,767,1.49,0,1991,0,13.9,0,4,15.02
0,0,0,1,10,0.02,319,1,1,1,63,0,101.79,-0.07,767,1.49,0,1988,0,15.2,0,4,14.99
0,0,0,1,10,0.02,319,1,1,1,63,0,101.79,-0.07,767,1.49,0,1988,0,15.2,0,4,15
1,0,0,1,8,0.02,318,1,1,1,63,0,101.83,-0.28,767,1.49,0,2004,0,16.5,0,4,14.99
1,0,0,1,8,0.02,318,1,1,1,63,0,101.83,-0.28,767,1.49,0,2004,0,16.5,0,4,15
1,0,0,1,8,0.02,318,1,1,1,63,0,101.69,0,767,1.49,0,2004,0,16.5,0,4,15.01
1,0,0,1,8,0.02,318,1,1,1,63,0,101.69,0,767,1.49,0,2004,0,16.5,0,4,15.09
1,0,0,1,8,0.02,318,1,1,1,63,0,101.96,-0.39,767,1.49,0,1989,0,16.5,0,4,15.12
1,0,0,1,8,0.02,318,1,1,1,63,0,101.96,-0.39,767,1.49,0,1989,0,16.5,0,4,15.14
1,0,0,1,8,0.02,318,1,1,1,63,0,101.85,-0.18,767,1.49,0,1992,0,16.5,0,4,15.12
1,0,0,1,8,0.02,318,1,1,1,63,0,101.79,0,767,1.49,0,1996,0,16.5,0,4,15.13
1,0,0,1,4,0.02,318,1,1,1,62,0,101.73,-0.07,767,1.49,0,2001,0,16.5,0,4,15.1
1,0,0,1,4,0.02,318,1,1,1,62,0,101.86,-0.18,767,1.49,0,1993,0,16.5,0,4,15.07
1,0,0,1,4,0.02,318,1,1,1,62,0,101.79,-0.07,767,1.49,0,1991,0,16.9,0,4,15.08
1,0,0,1,4,0.02,318,1,1,1,62,0,101.83,-0.07,767,1.49,0,1997,0,16.9,0,4,15.06
1,0,0,1,4,0.02,318,1,1,1,62,0,101.97,-0.18,767,1.49,0,2001,0,16.9,0,4,15.09
1,0,0,1,4,0.02,318,1,1,1,62,0,102.01,0,767,1.49,0,2005,0,16.9,0,4,15.13
1,0,0,1,0,0.02,316,1,1,1,62,0,101.94,-0.07,767,1.49,0,2009,0,16.9,0,4,15.16
1,0,0,1,0,0.02,316,1,1,1,62,0,101.87,0,767,1.49,0,2001,0,16.9,0,4,15.19
1,0,0,1,0,0.02,316,1,1,1,62,0,101.98,0,767,1.49,0,1996,0,16.9,0,4,15.19
1,0,0,1,0,0.02,316,1,1,1,62,0,102.05,0.07,767,1.49,0,1994,0,16.9,0,4,15.19
1,0,0,1,8,0.02,318,1,1,1,62,0,101.74,0.18,767,1.49,0,2008,0,16.9,0,4,15.18
1,0,0,1,8,0.02,318,1,1,1,62,0,101.87,0,767,1.49,0,2005,0,16.9,0,4,15.17
1,0,0,1,8,0.02,318,1,1,1,62,0,102.09,-0.07,767,1.49,0,2002,0,16.9,0,4,15.17
1,0,0,1,8,0.02,318,1,1,1,62,0,102.11,0,752,1.49,0,2003,0,16.9,0,4,15.17
1,0,0,1,8,0.02,318,1,1,1,62,0,102.01,0.07,752,1.49,0,2004,0,16.9,0,4,15.19
1,0,0,1,8,0.02,318,1,1,1,62,0,102.04,-0.07,767,1.49,0,1999,0,16.9,0,4,15.17
1,0,0,1,16,0.02,316,1,1,1,62,0,102.06,0,767,1.49,0,2000,0,16.9,0,4,15.15
1,0,0,1,16,0.02,316,1,1,1,62,0,101.96,0,767,1.49,0,2002,0,16.9,0,4,15.16
1,0,0,1,16,0.02,316,1,1,1,62,0,102.04,0,767,1.49,0,2001,0,16.9,0,4,15.16
1,0,0,1,16,0.02,316,1,1,1,62,0,102.14,-0.07,767,1.49,0,2000,0,16.9,0,4,15.15
1,0,0,1,20,0.02,313,1,1,1,62,0,102.17,-0.07,767,1.49,0,2009,0,16.9,0,4,15.15
1,0,0,1,20,0.02,313,1,1,1,62,0,101.98,0,767,1.49,0,2018,0,16.9,0,4,15.14
1,0,0,1,20,0.02,313,1,1,1,62,0,102.18,-0.07,767,1.49,0,2019,0,17.3,0,4,15.17
1,0,0,1,20,0.02,313,1,1,1,62,0,102.19,-0.07,767,1.49,0,2011,0,17.8,0,4,15.2
1,0,0,1,20,0.02,313,1,1,1,62,0,102.02,0,767,1.49,0,2010,0,18.2,0,4,15.23
1,0,0,1,20,0.02,313,1,1,1,62,0,102.06,-0.18,767,1.49,0,2021,0,18.2,0,4,15.26
1,0,0,1,20,0.02,313,1,1,1,62,0,102.23,-0.18,767,1.49,0,2028,0,18.6,0,4,15.26
1,0,0,1,20,0.02,313,1,1,1,62,0,102.32,-0.18,767,1.49,0,2031,0,19.5,0,4,15.26
1,0,0,1,20,0.02,313,1,1,1,62,0,102.2,0,767,1.49,0,2021,0,19.9,0,4,15.28
1,0,0,1,20,0.02,313,1,1,1,62,0,102.28,-0.07,767,1.49,0,2022,0,19.9,0,4,15.28
1,0,0,1,20,0.02,313,1,1,1,62,0,102.36,-0.07,767,1.49,0,2029,0,19.9,0,4,15.3
1,0,0,1,20,0.02,313,1,1,1,62,0,102.3,0,767,1.49,0,2030,0,19.9,0,4,15.32
1,0,0,1,20,0.02,313,1,1,1,62,0,102.29,0,767,1.49,0,2011,0,19.9,0,4,15.33
1,0,0,1,20,0.02,313,1,1,1,62,0,102.43,-0.18,767,1.49,0,2002,0,19.9,0,4,15.35
1,0,0,1,20,0.02,313,1,1,1,62,0,102.45,-0.18,767,1.49,0,2004,0,19.9,0,4,15.38
1,0,0,1,20,0.02,313,1,1,1,62,0,102.43,0,767,1.49,0,2012,0,19.9,0,4,15.42
1,0,0,1,8,0.02,315,1,1,1,62,0,102.51,-0.07,767,1.49,0,2005,0,19.9,0,4,15.42
1,0,0,1,8,0.02,315,1,1,1,62,0,102.56,-0.18,767,1.49,0,2010,0,19.9,0,4,15.43
1,0,0,1,8,0.02,315,1,1,1,62,0,102.6,-0.07,767,1.49,0,2006,0,19.9,0,4,15.44
1,0,0,1,8,0.02,315,1,1,1,62,0,102.6,-0.07,767,1.49,0,2006,0,19.9,0,4,15.45
1,0,0,1,14,0.02,317,1,1,1,62,0,102.71,-0.18,767,1.49,0,2010,0,19.9,0,4,15.49
1,0,0,1,14,0.02,317,1,1,1,62,0,102.71,-0.18,767,1.49,0,2010,0,19.9,0,4,15.5
1,0,0,1,14,0.02,317,1,1,1,62,0,102.73,0,767,1.49,0,2014,0,19.9,0,4,15.49
1,0,0,1,14,0.02,317,1,1,1,62,0,102.73,0,767,1.49,0,2014,0,19.9,0,4,15.48
1,0,0,1,14,0.02,317,1,1,1,62,0,102.87,0.07,752,1.49,0,2021,0,19.9,0,4,15.48
1,0,0,1,14,0.02,317,1,1,1,62,0,102.87,0.07,752,1.49,0,2021,0,19.9,0,4,15.44
1,0,0,1,16,0.02,319,1,1,1,62,0,102.89,0,767,1.49,0,2014,0,19.9,0,4,15.44
1,0,0,1,16,0.02,319,1,1,1,62,0,102.89,0,767,1.49,0,2014,0,19.9,0,4,15.43
